365,80,45,4
366,80,67,3
367,80,75,10
368,80,84,8
369,81,63,10
370,81,36,20
371,81,2,8
372,81,72,7
373,81,80,1
374,81,85,11
375,81,70,15
376,82,24,20
377,82,49,14
378,82,23,5
379,82,52,16
380,82,42,1
381,84,30,16
382,84,42,5
383,84,81,3
384,85,54,7
385,85,14,17
386,85,29,9
387,86,19,8
388,86,66,6
389,86,76,4
390,86,47,1
391,86,55,4
392,87,79,16
393,87,9,17
394,87,20,18
395,87,68,5
396,87,18,13
397,87,31,4
398,87,53,7
399,87,42,1
400,88,4,7
401,88,5,9
402,88,8,15
403,89,56,3
404,89,85,19
405,89,60,18
406,89,90,99
407,90,13,2
408,90,60,20
409,90,7,4
410,90,213,2
411,91,134,1
412,91,10,11
413,91,51,8
414,91,63,9
415,91,71,6
416,92,97,5
417,92,179,4
418,92,43,3
419,92,122,1
420,92,27,1
421,93,15,9
422,93,46,11
423,93,202,20
424,93,39,16
425,93,21,1
426,93,97,11
427,94,158,5
428,94,73,2
429,94,211,15
430,94,51,6
431,94,182,7
432,95,144,13
433,95,212,2
434,95,32,19
435,95,142,20
436,95,42,1
437,95,126,2
438,95,186,7
439,95,210,20
440,96,118,12
441,96,53,3
442,96,47,17
443,97,188,14
444,98,184,7
445,98,136,14
446,98,206,6
447,98,30,1
448,98,94,6
449,98,214,6
450,98,150,17
451,99,212,3
452,99,71,6
453,99,186,4
454,99,137,11
455,99,23,14
456,99,193,4
457,99,197,4
458,100,20,17
459,101,216,7
460,101,204,19
461,101,176,9
462,101,215,6
463,101,182,8
464,101,108,2
465,101,139,10
466,101,164,1
467,102,151,17
468,102,163,4
469,102,188,19
470,102,154,8
471,102,91,8
472,103,100,5
473,103,86,7
474,104,81,10
475,104,75,3
476,104,188,14
477,104,75,8
478,105,177,15
479,105,55,15
480,105,142,14
481,105,16,6
482,105,163,14
483,105,45,2
484,105,115,8
485,106,56,20
486,106,207,10
487,106,85,16
488,106,203,8
489,106,175,2
490,106,74,2
491,106,136,3
492,106,43,9
493,107,127,8
494,107,169,18
495,107,145,18
496,107,161,5
497,107,42,20
498,107,145,6
499,107,124,18
500,108,101,1
501,108,199,15
502,108,116,18
503,108,177,5
504,109,96,5
505,109,73,16
506,109,47,4
507,109,131,3
508,109,136,12
509,109,126,18
510,110,177,19
511,111,217,6
512,111,127,17
513,111,66,13
514,112,204,5
515,112,138,13
516,112,152,1
517,113,41,13
518,113,210,4
519,113,45,5
520,113,105,1
521,114,180,15
522,114,197,10
523,114,86,1
524,114,50,3
525,115,88,5
526,115,105,10
527,115,10,16
528,115,20,13
529,115,185,1
530,115,31,12
531,116,197,9
532,116,66,7
533,116,22,14
534,116,134,4
535,116,100,11
536,116,177,11
537,116,120,19
538,117,123,12
539,117,3,3
540,117,194,20
541,117,208,20
542,117,21,9
543,118,85,7
544,118,214,19
545,118,69,2
546,118,82,7
547,118,184,17
548,119,170,9
549,119,52,7
550,119,176,4
551,119,86,17
552,119,47,5
553,119,202,4
554,119,161,10
555,120,144,20
556,121,101,14
557,121,194,9
558,121,2,10
559,121,85,2
560,121,204,2
561,121,159,19
562,121,111,14
563,121,99,15
564,122,49,11
565,122,167,12
566,122,132,12
567,122,14,2
568,123,92,11
569,123,6,7
570,123,23,9
571,123,139,6
572,123,114,15
573,123,178,2
574,123,48,12
575,124,114,11
576,124,51,8
577,124,196,10
578,124,182,2
579,125,173,1
580,125,103,1
581,125,156,18
582,126,16,11
583,126,191,13
584,126,161,1
585,126,201,5
586,127,185,13
587,127,31,13
588,127,74,6
589,127,40,14
590,128,79,10
591,128,24,13
592,128,210,16
593,128,39,9
594,129,70,8
595,129,66,3
596,129,58,20
597,129,154,12
598,129,177,8
599,129,176,19
600,129,79,9
601,130,92,4
602,130,175,7
603,131,114,18
604,131,96,12
605,131,58,15
606,131,195,9
607,132,33,5
608,132,40,8
609,132,59,12
610,132,98,4
611,133,162,3
612,133,188,12
613,133,82,14
614,133,156,6
615,133,185,19
616,133,202,10
617,133,175,16
618,134,89,15
619,134,162,19
620,134,118,18
621,134,70,9
622,134,91,1
623,135,211,19
624,135,5,4
625,135,30,8
626,135,110,15
627,135,131,2
628,136,121,15
629,136,93,12
630,136,65,9
631,136,102,12
632,136,188,1
633,136,14,11
634,136,55,2
635,137,213,20
636,138,198,20
637,138,7,1
638,138,190,20
639,138,11,5
640,138,19,11
641,139,20,8
642,139,176,9
643,139,150,1
644,139,212,15
645,140,70,18
646,140,172,18
647,141,139,9
648,141,81,10
649,141,121,11
650,141,191,1
651,142,182,20
652,142,11,10
653,142,111,2
654,142,194,16
655,143,165,6
656,143,51,20
657,143,54,3
658,143,153,18
659,144,47,12
660,144,145,15
661,144,183,3
662,144,130,19
663,144,111,15
664,144,93,19
665,144,138,15
666,145,208,15
667,145,29,15
668,145,137,6
669,146,60,2
670,146,128,16
671,147,157,15
672,147,92,5
673,147,204,7
674,147,88,3
675,147,66,3
676,147,76,14
677,147,145,4
678,147,26,14
679,148,130,14
680,148,61,7
681,148,78,2
682,148,82,9
683,148,173,17
684,149,13,15
685,149,165,13
686,149,14,3
687,149,36,4
688,149,195,1
689,150,47,15
690,150,135,5
691,150,40,4
692,150,82,13
693,150,196,4
694,151,33,5
695,151,170,7
696,151,198,3
697,151,145,13
698,151,169,17
699,152,203,1
700,152,160,3
701,152,77,20
702,152,65,2
703,152,106,3
704,152,124,11
705,152,79,4
706,152,34,8
707,153,21,6
708,153,208,12
709,153,72,2
710,153,174,16
711,153,57,18
712,153,195,15
713,153,150,8
714,154,55,1
715,154,145,5
716,154,188,5
717,154,90,1
718,155,76,18
719,155,62,15
720,155,197,19
721,155,10,10
722,156,86,13
723,156,105,15
724,156,157,20
725,157,156,12
726,157,207,12
727,157,97,4
728,158,64,17
729,158,181,8
730,158,120,8
731,158,183,3
732,158,45,10
733,158,66,1
734,159,43,19
735,159,103,10
736,159,128,3
737,159,156,20
738,159,25,19
739,159,187,6
740,159,32,14
741,159,106,10
742,160,124,14
743,160,19,17
744,160,47,20
745,160,18,17
746,160,147,5
747,160,81,14
748,160,177,19
749,161,70,12
750,161,196,9
751,161,178,14
752,161,166,10
753,161,165,19
754,161,42,4
755,161,176,17
756,161,210,9
757,162,19,16
758,162,173,1
759,162,46,2
760,162,156,17
761,162,157,5
762,162,132,12
763,162,149,13
764,162,174,16
765,163,186,14
766,163,59,9
767,163,43,6
768,164,34,2
769,164,87,6
770,164,166,1
771,164,4,11
772,164,17,3
773,165,100,18
774,165,61,10
775,165,213,15
776,165,133,9
777,165,100,6
778,165,11,15
779,165,95,1
780,165,99,10
781,166,71,17
782,166,213,11
783,166,192,9
784,166,101,6
785,166,47,16
786,166,68,8
787,166,45,18
788,166,151,3
789,167,177,14
790,167,205,17
791,167,132,13
792,168,31,19
793,168,163,7
794,168,145,18
795,168,91,18
796,168,213,8
797,169,49,11
798,169,155,12
799,169,10,13
800,169,24,16
801,169,140,14
802,169,127,12
803,169,123,8
804,169,166,7
805,170,55,15
806,170,206,16
807,170,213,4
808,171,38,9
809,171,145,2
810,171,101,13
811,172,203,17
812,172,154,9
813,172,6,7
814,172,133,17
815,172,3,9
816,172,116,8
817,172,191,5
818,172,211,5
819,173,65,13
820,173,67,15
821,174,197,3
822,174,31,11
823,174,137,10
824,175,16,7
825,175,201,14
826,175,26,5
827,175,176,18
828,175,36,15
829,176,175,20
830,176,2,10
831,176,8,2
832,176,114,13
833,176,212,17
834,176,140,18
835,176,123,2
836,176,166,20
837,177,44,1
838,177,157,2
839,177,94,13
840,177,135,14
841,177,217,18
842,178,49,18
843,178,95,7
844,179,218,55
845,179,168,16
846,179,34,11
847,179,96,16
848,179,142,14
849,179,12,14
850,179,216,17
851,179,64,2
852,180,199,1
853,180,181,19
854,180,83,1
855,180,68,16
856,180,6,13
857,180,179,19
858,180,169,5
859,180,119,19
860,181,166,17
861,181,65,9
862,181,119,5
863,181,133,1
864,182,62,10
865,182,6,10
866,182,50,11
867,182,27,20
868,183,57,19
869,183,97,20
870,183,105,18
871,183,74,1
872,184,97,7
873,184,48,9
874,184,107,11
875,184,210,3
876,184,30,9
877,184,195,2
878,184,143,4
879,184,13,8
880,185,95,9
881,185,29,20
882,185,74,6
883,185,210,15
884,185,212,16
885,185,106,2
886,186,155,1
887,186,55,10
888,186,183,6
889,187,111,9
890,187,165,7
891,187,103,15
892,187,144,1
893,187,177,2
894,187,148,10
895,187,9,2
896,188,140,5
897,188,201,6
898,188,8,1
899,188,46,3
900,189,152,3
901,189,158,8
902,189,182,17
903,189,1,8
904,189,93,7
905,189,159,15
906,190,168,15
907,190,158,5
908,190,203,6
909,190,129,2
910,190,13,6
911,190,60,16
912,191,17,18
913,191,13,7
914,191,31,7
915,191,141,6
916,191,2,8
917,191,106,16
918,191,40,9
919,192,88,18
920,192,161,4
921,192,74,13
922,192,36,6
923,192,203,15
924,192,55,15
925,193,106,14
926,193,5,9
927,193,107,2
928,194,174,3
929,194,83,20
930,194,184,14
931,194,26,11
932,194,60,9
933,194,63,9
934,194,181,11
935,195,149,14
936,195,134,4
937,195,69,1
938,195,139,6
939,195,24,8
940,196,101,19
941,196,69,20
942,196,28,7
943,196,136,20
944,196,65,11
945,196,123,17
946,196,170,17
947,196,215,15
948,197,82,14
949,197,144,1
950,197,17,17
951,197,6,12
952,197,129,12
953,198,13,14
954,198,13,2
955,198,26,18
956,198,112,8
957,198,96,7
958,198,9,17
959,199,51,3
960,199,204,17
961,199,160,17
962,199,18,13
963,200,126,16
964,200,29,8
965,200,18,2
966,200,109,16
967,200,185,3
968,200,186,1
969,201,65,2
970,201,72,8
971,201,153,13
972,201,153,1
973,201,46,8
974,202,128,12
975,202,159,12
976,202,92,1
977,203,132,13
978,203,172,19
979,203,210,4
980,203,75,10
981,203,99,16
982,203,74,19
983,204,98,18
984,205,62,6
985,205,116,16
986,205,6,4
987,206,47,17
988,206,209,20
989,206,2,7
990,206,126,20
991,206,71,7
992,207,157,13
993,207,87,15
994,207,81,6
995,207,117,5
996,207,214,1
997,207,211,1
998,207,128,7
999,207,13,3
1000,208,175,10
1001,208,163,3
1002,208,89,17
1003,208,3,11
1004,209,72,3
1005,209,85,6
1006,209,106,5
1007,209,132,16
1008,210,49,17
1009,210,127,20
1010,210,168,17
1011,210,84,10
1012,211,95,11
1013,211,100,15
1014,211,138,5
1015,212,154,17
1016,212,171,7
1017,212,110,8
1018,213,140,18
1019,213,25,4
1020,213,79,18
1021,213,152,20
1022,213,90,8
1023,213,137,9
1024,214,101,17
1025,214,215,17
1026,214,118,10
1027,214,41,3
1028,214,217,7
1029,214,96,8
1030,214,62,10
1031,214,85,15
1032,215,42,10
1033,215,119,7
1034,215,162,2
1035,216,30,19
1036,216,81,10
1037,216,12,18
1038,216,159,17
1039,216,153,8
1040,217,10,13
1041,217,150,4
1042,218,151,3
1043,218,46,20
1044,218,37,14
1045,218,219,16
1046,218,151,16
1047,218,102,10
1048,218,83,5
1049,219,112,9
1050,219,41,18
1051,219,137,6
1052,219,111,7
1053,219,64,12
1054,219,220,45
1055,220,515,7
1056,220,378,3
1057,220,79,16
1058,220,345,8
1059,220,111,14
1060,220,111,19
1061,221,535,19
1062,221,102,9
1063,221,188,5
1064,221,540,3
1065,221,398,17
1066,221,439,11
1067,221,163,4
1068,221,255,6
1069,222,92,8
1070,222,165,16
1071,222,129,2
1072,222,41,4
1073,222,465,16
1074,222,393,6
1075,222,505,9
1076,223,273,12
1077,223,89,11
1078,223,120,11
1079,223,464,20
1080,223,315,18
1081,223,522,19
1082,223,467,19
1083,224,111,17
1084,224,211,19
1085,224,348,15
1086,224,300,2
1087,224,270,12
1088,224,94,16
1089,224,398,12
1090,224,115,8
1091,225,557,13
1092,225,477,15
1093,225,167,12
1094,225,316,7
1095,225,281,14
1096,225,562,10
1097,225,581,5
1098,225,307,3
1099,226,539,13
1100,226,177,18
1101,226,361,20
1102,226,388,10
1103,226,460,18
1104,226,478,15
1105,227,368,17
1106,227,247,7
1107,227,82,4
1108,227,78,1
1109,227,249,20
1110,228,151,1
1111,228,18,6
1112,228,5,19
1113,228,362,2
1114,228,460,16
1115,228,471,4
1116,228,70,18
1117,228,361,18
1118,229,487,12
1119,229,367,16
1120,229,523,10
1121,229,498,5
1122,229,415,15
1123,229,212,12
1124,230,16,12
1125,230,348,9
1126,230,462,13
1127,230,100,2
1128,230,87,14
1129,230,185,19
1130,231,245,12
1131,231,422,4
1132,231,412,19
1133,231,313,6
1134,231,392,9
1135,231,284,9
1136,231,101,17
1137,231,408,1
1138,232,55,17
1139,232,398,13
1140,232,561,18
1141,232,31,3
1142,232,546,13
1143,233,253,9
1144,233,393,20
1145,233,472,9
1146,234,225,9
1147,234,208,15
1148,234,303,16
1149,234,136,8
1150,234,362,17
1151,234,349,1
1152,234,62,12
1153,235,587,1
1154,235,487,6
1155,235,569,8
1156,235,582,18
1157,235,395,7
1158,235,458,16
1159,235,350,8
1160,235,589,12
1161,236,316,17
1162,236,261,17
1163,236,198,19
1164,236,214,15
1165,236,394,13
1166,236,177,5
1167,236,397,1
1168,236,577,17
1169,237,19,9
1170,237,551,2
1171,237,123,3
1172,237,370,2
1173,237,257,4
1174,237,192,19
1175,237,106,20
1176,237,326,20
1177,238,179,9
1178,238,9,8
1179,238,21,12
1180,238,537,6
1181,238,377,9
1182,239,233,1
1183,239,55,7
1184,239,39,19
1185,239,33,7
1186,239,213,13
1187,239,539,3
1188,239,526,12
1189,239,354,17
1190,240,226,19
1191,240,498,10
1192,240,279,8
1193,240,191,13
1194,240,435,15
1195,240,202,4
1196,240,187,5
1197,240,582,2
1198,241,379,7
1199,241,489,11
1200,241,572,7
1201,241,115,13
1202,241,95,16
1203,241,531,9
1204,241,234,5
1205,241,278,4
1206,242,593,12
1207,242,112,20
1208,242,300,20
1209,242,389,6
1210,242,125,15
1211,242,174,5
1212,242,105,16
1213,243,478,10
1214,243,51,5
1215,243,277,16
1216,243,48,14
1217,243,321,18
1218,243,335,7
1219,244,479,15
1220,244,586,20
1221,244,52,20
1222,244,187,6
1223,244,241,17
1224,244,451,1
1225,244,331,8
1226,245,539,18
1227,245,293,6
1228,245,462,9
1229,245,353,4
1230,245,294,18
1231,245,291,14
1232,245,104,4
1233,245,101,17
1234,246,166,3
1235,246,581,12
1236,246,485,7
1237,246,479,3
1238,246,217,11
1239,246,32,8
1240,246,264,11
1241,247,539,20
1242,247,191,3
1243,247,531,13
1244,247,336,3
1245,247,552,10
1246,247,22,20
1247,247,419,13
1248,247,553,2
1249,248,324,16
1250,248,336,1
1251,248,539,2
1252,248,594,17
1253,248,244,3
1254,248,218,18
1255,248,77,8
1256,248,170,16
1257,249,152,14
1258,249,302,6
1259,249,326,9
1260,250,478,11
1261,250,214,7
1262,250,586,2
1263,250,347,20
1264,250,76,4
1265,250,425,9
1266,250,203,17
1267,251,254,9
1268,251,565,4
1269,251,454,19
1270,251,142,16
1271,251,166,2
1272,251,94,10
1273,251,511,19
1274,251,477,19
1275,252,203,8
1276,252,163,1
1277,252,454,1
1278,252,184,19
1279,252,222,1
1280,252,195,19
1281,252,408,3
1282,253,529,15
1283,253,159,10
1284,253,25,3
1285,253,452,11
1286,253,542,6
1287,253,552,17
1288,254,270,16
1289,254,174,15
1290,254,462,19
1291,254,309,17
1292,254,45,10
1293,254,563,8
1294,254,183,15
1295,254,410,10
1296,255,529,6
1297,255,275,17
1298,255,260,9
1299,255,109,1
1300,255,265,4
1301,255,109,15
1302,255,338,19
1303,255,61,8
1304,256,478,1
1305,256,282,15
1306,256,438,2
1307,256,167,2
1308,256,329,7
1309,256,471,12
1310,256,324,12
1311,256,341,14
1312,257,82,4
1313,257,399,20
1314,257,543,5
1315,257,437,2
1316,257,82,2
1317,257,550,14
1318,257,162,2
1319,257,252,5
1320,258,424,9
1321,258,316,11
1322,258,278,12
1323,258,409,2
1324,258,568,4
1325,258,276,6
1326,258,197,6
1327,258,450,4
1328,259,497,3
1329,259,354,12
1330,259,465,6
1331,259,329,10
1332,259,564,7
1333,259,113,12
1334,259,291,9
1335,259,365,2
1336,260,53,7
1337,260,363,20
1338,260,547,7
1339,260,243,11
1340,260,529,18
1341,260,411,19
1342,260,534,9
1343,260,276,9
1344,261,576,13
1345,261,20,19
1346,261,509,19
1347,261,309,19
1348,261,472,10
1349,261,541,3
1350,261,471,6
1351,262,107,7
1352,262,330,1
1353,262,439,6
1354,262,447,6
1355,262,227,20
1356,262,211,8
1357,263,555,13
1358,263,268,2
1359,263,584,1
1360,263,102,10
1361,263,107,8
1362,263,196,5
1363,263,497,10
1364,263,101,17
1365,264,550,16
1366,264,413,9
1367,264,373,6
1368,264,469,8
1369,264,174,6
1370,264,142,19
1371,264,449,8
1372,265,177,12
1373,265,168,20
1374,265,517,9
1375,265,274,18
1376,265,241,15
1377,265,596,5
1378,265,211,16
1379,265,137,15
1380,266,48,15
1381,266,127,3
1382,266,111,7
1383,266,120,8
1384,266,560,1
1385,266,104,15
1386,266,470,13
1387,266,181,20
1388,267,187,18
1389,267,240,18
1390,267,90,11
1391,267,88,10
1392,267,599,4
1393,267,419,12
1394,267,54,10
1395,267,564,8
1396,268,304,10
1397,268,160,15
1398,268,137,3
1399,268,545,17
1400,268,545,5
1401,268,206,20
1402,268,380,6
1403,268,274,15
1404,269,426,15
1405,269,397,9
1406,269,290,1
1407,269,77,4
1408,269,504,1
1409,269,180,11
1410,269,270,17
1411,269,323,16
1412,270,181,18
1413,270,394,17
1414,270,216,20
1415,270,85,12
1416,270,426,20
1417,270,524,16
1418,271,539,1
1419,271,117,9
1420,271,336,14
1421,271,405,16
1422,271,13,10
1423,271,401,10
1424,271,83,16
1425,271,357,7
1426,272,112,8
1427,272,16,16
1428,272,210,18
1429,272,551,7
1430,272,402,8
1431,272,209,14
1432,273,563,14
1433,273,33,4
1434,273,367,4
1435,273,365,18
1436,273,208,5
1437,273,311,2
1438,274,395,4
1439,274,149,12
1440,274,91,5
1441,274,160,8
1442,274,312,2
1443,274,288,4
1444,274,8,9
1445,274,247,2
1446,275,427,9
1447,275,445,14
1448,275,15,19
1449,275,500,7
1450,276,52,6
1451,276,173,3
1452,276,551,8
1453,276,413,16
1454,276,326,2
1455,276,223,3
1456,277,120,3
1457,277,555,10
1458,277,206,13
1459,277,300,3
1460,277,31,1
1461,277,112,3
1462,277,79,15
1463,277,93,15
1464,278,595,14
1465,278,483,8
1466,278,102,4
1467,278,184,12
1468,278,329,8
1469,278,15,10
1470,278,88,10
1471,279,596,9
1472,279,101,20
1473,279,552,15
1474,279,346,19
1475,279,117,1
1476,279,165,1
1477,279,480,20
1478,280,100,6
1479,280,404,11
1480,280,370,9
1481,280,19,18
1482,280,251,19
1483,280,529,18
1484,280,32,20
1485,280,440,9
1486,281,60,19
1487,281,571,2
1488,281,326,8
1489,281,335,1
1490,281,271,3
1491,281,415,3
1492,281,153,4
1493,282,546,12
1494,282,315,8
1495,282,399,9
1496,282,371,17
1497,282,428,2
1498,282,433,7
1499,282,452,13
1500,282,415,6
1501,283,430,17
1502,283,148,3
1503,283,223,16
1504,283,44,4
1505,283,590,8
1506,283,585,12
1507,283,257,2
1508,283,233,18
1509,284,136,18
1510,284,261,8
1511,284,535,7
1512,284,595,8
1513,284,410,3
1514,284,505,1
1515,285,464,18
1516,285,274,10
1517,285,28,20
1518,285,179,6
1519,285,204,2
1520,286,463,4
1521,286,397,1
1522,286,183,7
1523,286,356,10
1524,286,303,9
1525,287,101,20
1526,287,233,15
1527,287,48,4
1528,287,227,12
1529,287,102,4
1530,287,231,13
1531,287,299,10
1532,287,295,5
1533,288,194,12
1534,288,585,12
1535,288,9,9
1536,288,223,13
1537,288,555,2
1538,288,480,20
1539,288,78,11
1540,289,198,16
1541,289,3,17
1542,289,95,10
1543,289,75,1
1544,289,409,20
1545,289,25,19
1546,290,275,12
1547,290,199,11
1548,290,365,15
1549,290,136,20
1550,290,469,5
1551,290,221,17
1552,291,105,19
1553,291,557,8
1554,291,556,16
1555,291,173,10
1556,291,29,13
1557,291,503,7
1558,291,589,9
1559,292,347,11
1560,292,134,7
1561,292,110,7
1562,292,474,10
1563,292,343,17
1564,292,553,12
1565,292,334,14
1566,293,567,8
1567,293,96,4
1568,293,493,18
1569,293,506,11
1570,293,273,8
1571,293,558,17
1572,293,284,20
1573,293,496,16
1574,294,543,9
1575,294,394,14
1576,294,209,2
1577,294,317,14
1578,294,431,20
1579,294,226,10
1580,294,458,9
1581,295,188,5
1582,295,336,10
1583,295,46,8
1584,295,243,20
1585,295,8,11
1586,295,5,16
1587,296,169,1
1588,296,228,12
1589,296,197,12
1590,296,163,1
1591,296,433,11
1592,296,268,5
1593,297,271,3
1594,297,478,9
1595,297,540,8
1596,297,107,14
1597,297,415,20
1598,297,468,3
1599,297,529,4
1600,298,125,4
1601,298,108,17
1602,298,341,12
1603,298,485,6
1604,298,2,20
1605,298,349,4
1606,299,270,3
1607,299,293,10
1608,299,544,9
1609,299,45,16
1610,299,120,16
1611,299,341,1
1612,299,313,5
1613,300,193,16
1614,300,116,17
1615,300,378,18
1616,300,1,3
1617,300,376,17
1618,300,15,1
1619,300,137,18
1620,300,79,15
1621,301,106,19
1622,301,592,3
1623,301,304,7
1624,301,326,19
1625,301,123,12
1626,301,192,4
1627,301,403,17
1628,301,352,17
1629,302,31,17
1630,302,82,1
1631,302,174,6
1632,302,169,2
1633,302,44,2
1634,302,54,16
1635,302,283,12
1636,303,323,1
1637,303,156,20
1638,303,505,14
1639,303,134,12
1640,303,156,10
1641,303,415,13
1642,304,553,9
1643,304,84,2
1644,304,555,15
1645,304,592,20
1646,304,541,8
1647,304,392,8
1648,304,161,9
1649,304,214,16
1650,305,387,12
1651,305,108,18
1652,306,273,12
1653,306,576,5
1654,306,294,20
1655,306,341,12
1656,306,117,16
1657,306,413,14
1658,306,79,17
1659,306,275,14
1660,307,109,4
1661,307,161,13
1662,307,125,3
1663,307,339,13
1664,307,170,9
1665,307,167,4
